1,"Bebidas","Refrigerantes, cafés, chás e cervejas","WARTH","Wartian Herkku","Pirkko Koskitalo","Gerente Financeiro","Torikatu 38","Oulu",,"90110","Finlândia","981-443655","981-443655",10526,1,18.0000,8,1.50000006e-01,4,"Peacock","Margaret","Representante de Vendas","Sra.","09/19/58 00:00:00","05/03/93 00:00:00","4110 Old Redmond Rd.","Redmond","WA","98052","EUA","(206) 555-8122","5176","Margaret tem bacharelado em Literatura Inglesa pela Faculdade de Concordia e mestrado pelo Instituto Americano de Artes Culinárias. Ela foi designada temporariamente para o escritório de Londres antes de retornar a seu posto permanente em Seattle.",2,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10526,"WARTH",4,"05/05/97 00:00:00","06/02/97 00:00:00","05/15/97 00:00:00",2,58.5900,"Wartian Herkku","Torikatu 38","Oulu",,"90110","Finlândia",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,2,"United Package","(503) 555-3199"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","TORTU","Tortuga Restaurante","Miguel Angel Paolino","Proprietário","Avda. Azteca 123","México D.F.",,"05033","México","(5) 555-2933",,10576,1,18.0000,10,0.00000000e+00,3,"Leverling","Janet","Representante de Vendas","Sra.","08/30/63 00:00:00","04/01/92 00:00:00","722 Moss Bay Blvd.","Kirkland","WA","98033","EUA","(206) 555-3412","3355","Janet formou-se em Química pela Faculdade de Boston. Tem também certificado de conclusão do curso de Gerenciamento de Vendas de Alimentos. Janet foi contratada como assessora de vendas e foi promovida a representante de vendas.",2,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10576,"TORTU",3,"06/23/97 00:00:00","07/07/97 00:00:00","06/30/97 00:00:00",3,18.5600,"Tortuga Restaurante","Avda. Azteca 123","México D.F.",,"05033","México",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,3,"Federal Shipping","(503) 555-9931"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","MEREP","Mère Paillarde","Jean Fresnière","Assistente de Marketing","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canadá","(514) 555-8054","(514) 555-8055",10590,1,18.0000,20,0.00000000e+00,4,"Peacock","Margaret","Representante de Vendas","Sra.","09/19/58 00:00:00","05/03/93 00:00:00","4110 Old Redmond Rd.","Redmond","WA","98052","EUA","(206) 555-8122","5176","Margaret tem bacharelado em Literatura Inglesa pela Faculdade de Concordia e mestrado pelo Instituto Americano de Artes Culinárias. Ela foi designada temporariamente para o escritório de Londres antes de retornar a seu posto permanente em Seattle.",2,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10590,"MEREP",4,"07/07/97 00:00:00","08/04/97 00:00:00","07/14/97 00:00:00",3,44.7700,"Mère Paillarde","43 rue St. Laurent","Montréal","Québec","H1J 1C3","Canadá",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,3,"Federal Shipping","(503) 555-9931"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","DUMON","Du monde entier","Janine Labrune","Proprietário","67, rue des Cinquante Otages","Nantes",,"44000","França","40.67.88.88","40.67.89.89",10609,1,18.0000,3,0.00000000e+00,7,"King","Robert","Representante de Vendas","Sr.","05/29/60 00:00:00","01/02/94 00:00:00","Edgeham Hollow
Winchester Way","London",,"RG1 9SP","Reino Unido","(71) 555-5598","465","Robert King serviu nas Forças de Paz e viajou muito antes de obter seu diploma de inglês na Universidade de Michigan e ingressar na empresa. Depois de concluir um curso chamado ""Vendas na Europa"", ele foi transferido para o escritório de Londres.",5,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10609,"DUMON",7,"07/24/97 00:00:00","08/21/97 00:00:00","07/30/97 00:00:00",2,1.8500,"Du monde entier","67, rue des Cinquante Otages","Nantes",,"44000","França",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,2,"United Package","(503) 555-3199"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","WOLZA","Wolski  Zajazd","Zbyszek Piestrzeniewicz","Proprietário","ul. Filtrowa 68","Warszawa",,"01-012","Polônia","(26) 642-7012","(26) 642-7012",10611,1,18.0000,6,0.00000000e+00,6,"Suyama","Michael","Representante de Vendas","Sr.","07/02/63 00:00:00","10/17/93 00:00:00","Coventry House
Miner Rd.","London",,"EC2 7JR","Reino Unido","(71) 555-7773","428","Michael formou-se em Economia pela Universidade de Sussex, MA, e em Marketing pela Universidade da Califórnia, em Los Angeles. Também fez cursos de Comércio Multicultural e Administração para Profisssionais de Vendas. Ele é fluente em japonês e sabe ler e escrever em francês, português e espanhol.",5,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10611,"WOLZA",6,"07/25/97 00:00:00","08/22/97 00:00:00","08/01/97 00:00:00",2,80.6500,"Wolski Zajazd","ul. Filtrowa 68","Warszawa",,"01-012","Polônia",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,2,"United Package","(503) 555-3199"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","BLONP","Blondel père et fils","Frédérique Citeaux","Gerente de Marketing","24, place Kléber","Strasbourg",,"67000","França","88.60.15.31","88.60.15.32",10628,1,18.0000,25,0.00000000e+00,4,"Peacock","Margaret","Representante de Vendas","Sra.","09/19/58 00:00:00","05/03/93 00:00:00","4110 Old Redmond Rd.","Redmond","WA","98052","EUA","(206) 555-8122","5176","Margaret tem bacharelado em Literatura Inglesa pela Faculdade de Concordia e mestrado pelo Instituto Americano de Artes Culinárias. Ela foi designada temporariamente para o escritório de Londres antes de retornar a seu posto permanente em Seattle.",2,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10628,"BLONP",4,"08/12/97 00:00:00","09/09/97 00:00:00","08/20/97 00:00:00",3,30.3600,"Blondel père et fils","24, place Kléber","Strasbourg",,"67000","França",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,3,"Federal Shipping","(503) 555-9931"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","HUNGO","Hungry Owl All-Night Grocers","Patricia McKenna","Assessor de Vendas","8 Johnstown Road","Cork","Co. Cork",,"Irlanda","2967 542","2967 3333",10646,1,18.0000,15,2.50000000e-01,9,"Dodsworth","Anne","Representante de Vendas","Sra.","07/02/69 00:00:00","11/15/94 00:00:00","7 Houndstooth Rd.","London",,"WG2 7LT","Reino Unido","(71) 555-4444","452","Anne é formada em inglês pela Faculdade St. Lawrence. Ela é fluente em francês e alemão.",5,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10646,"HUNGO",9,"08/27/97 00:00:00","10/08/97 00:00:00","09/03/97 00:00:00",3,142.3300,"Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",,"Irlanda",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,3,"Federal Shipping","(503) 555-9931"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","BERGS","Berglunds snabbköp","Christina Berglund","Administrador de Pedidos","Berguvsvägen  8","Luleå",,"S-958 22","Suécia","0921-12 34 65","0921-12 34 67",10689,1,18.0000,35,2.50000000e-01,1,"Davolio","Nancy","Representante de Vendas","Sra.","12/08/68 00:00:00","05/01/92 00:00:00","507 - 20th Ave. E.
Apt. 2A","Seattle","WA","98122","EUA","(206) 555-9857","5467","Sua educação inclui um bacharelado em Psicologia pela Universidade de Colorado. Nancy é membro do Conselho Internacional de Alimentação.",2,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10689,"BERGS",1,"10/01/97 00:00:00","10/29/97 00:00:00","10/07/97 00:00:00",2,13.4200,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Suécia",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,2,"United Package","(503) 555-3199"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","QUICK","QUICK-Stop","Horst Kloss","Gerente Financeiro","Taucherstraße 10","Cunewalde",,"01307","Alemanha","0372-035188",,10691,1,18.0000,30,0.00000000e+00,2,"Fuller","Andrew","Vice-Presidente de Vendas","Dr.","02/19/52 00:00:00","08/14/92 00:00:00","908 W. Capital Way","Tacoma","WA","98401","EUA","(206) 555-9482","3457","Andrew formou-se em Propaganda e Marketing pela Universidade de Dallas. É fluente em francês e italiano e lê alemão. Ele entrou na companhia como representante de vendas, foi promovido a gerente de vendas . Andrew é membro do Conselho de Gerentes de Vendas, da Câmara de Comércio de Seattle e da Associação de Importadores do Círculo Pacífico.",,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10691,"QUICK",2,"10/03/97 00:00:00","11/14/97 00:00:00","10/22/97 00:00:00",2,810.0500,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Alemanha",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,2,"United Package","(503) 555-3199"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","SAVEA","Save-a-lot Markets","Jose Pavarotti","Representante de Vendas","187 Suffolk Ln.","Boise","ID","83720","EUA","(208) 555-8097",,10700,1,18.0000,5,2.00000003e-01,3,"Leverling","Janet","Representante de Vendas","Sra.","08/30/63 00:00:00","04/01/92 00:00:00","722 Moss Bay Blvd.","Kirkland","WA","98033","EUA","(206) 555-3412","3355","Janet formou-se em Química pela Faculdade de Boston. Tem também certificado de conclusão do curso de Gerenciamento de Vendas de Alimentos. Janet foi contratada como assessora de vendas e foi promovida a representante de vendas.",2,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10700,"SAVEA",3,"10/10/97 00:00:00","11/07/97 00:00:00","10/16/97 00:00:00",1,65.1000,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","EUA",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,1,"Speedy Express","(503) 555-9831"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","LINOD","LINO-Delicateses","Felipe Izquierdo","Proprietário","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","(8) 34-56-12","(8) 34-93-93",10729,1,18.0000,50,0.00000000e+00,8,"Callahan","Laura","Coordenador de Vendas Internas","Sra.","01/09/58 00:00:00","03/05/94 00:00:00","4726 - 11th Ave. N.E.","Seattle","WA","98105","EUA","(206) 555-1189","2344","Laura tem bacharelado em Psicologia pela Universidade de Washington. Ela também concluiu um curso de francês empresarial. Ela lê e escreve em francês.",2,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10729,"LINOD",8,"11/04/97 00:00:00","12/16/97 00:00:00","11/14/97 00:00:00",3,141.0600,"LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,3,"Federal Shipping","(503) 555-9931"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","NORTS","North/South","Simon Crowther","Assessor de Vendas","South House
300 Queensbridge","London",,"SW7 1RZ","Reino Unido","(171) 555-7733","(171) 555-2530",10752,1,18.0000,8,0.00000000e+00,2,"Fuller","Andrew","Vice-Presidente de Vendas","Dr.","02/19/52 00:00:00","08/14/92 00:00:00","908 W. Capital Way","Tacoma","WA","98401","EUA","(206) 555-9482","3457","Andrew formou-se em Propaganda e Marketing pela Universidade de Dallas. É fluente em francês e italiano e lê alemão. Ele entrou na companhia como representante de vendas, foi promovido a gerente de vendas . Andrew é membro do Conselho de Gerentes de Vendas, da Câmara de Comércio de Seattle e da Associação de Importadores do Círculo Pacífico.",,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10752,"NORTS",2,"11/24/97 00:00:00","12/22/97 00:00:00","11/28/97 00:00:00",3,1.3900,"North/South","South House
300 Queensbridge","London",,"SW7 1RZ","Reino Unido",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,3,"Federal Shipping","(503) 555-9931"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","LINOD","LINO-Delicateses","Felipe Izquierdo","Proprietário","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","(8) 34-56-12","(8) 34-93-93",10838,1,18.0000,4,2.50000000e-01,3,"Leverling","Janet","Representante de Vendas","Sra.","08/30/63 00:00:00","04/01/92 00:00:00","722 Moss Bay Blvd.","Kirkland","WA","98033","EUA","(206) 555-3412","3355","Janet formou-se em Química pela Faculdade de Boston. Tem também certificado de conclusão do curso de Gerenciamento de Vendas de Alimentos. Janet foi contratada como assessora de vendas e foi promovida a representante de vendas.",2,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10838,"LINOD",3,"01/19/98 00:00:00","02/16/98 00:00:00","01/23/98 00:00:00",3,59.2800,"LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,3,"Federal Shipping","(503) 555-9931"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","SAVEA","Save-a-lot Markets","Jose Pavarotti","Representante de Vendas","187 Suffolk Ln.","Boise","ID","83720","EUA","(208) 555-8097",,10847,1,18.0000,80,2.00000003e-01,4,"Peacock","Margaret","Representante de Vendas","Sra.","09/19/58 00:00:00","05/03/93 00:00:00","4110 Old Redmond Rd.","Redmond","WA","98052","EUA","(206) 555-8122","5176","Margaret tem bacharelado em Literatura Inglesa pela Faculdade de Concordia e mestrado pelo Instituto Americano de Artes Culinárias. Ela foi designada temporariamente para o escritório de Londres antes de retornar a seu posto permanente em Seattle.",2,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,10847,"SAVEA",4,"01/22/98 00:00:00","02/05/98 00:00:00","02/10/98 00:00:00",3,487.5700,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","EUA",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,3,"Federal Shipping","(503) 555-9931"
1,"Bebidas","Refrigerantes, cafés, chás e cervejas","WARTH","Wartian Herkku","Pirkko Koskitalo","Gerente Financeiro","Torikatu 38","Oulu",,"90110","Finlândia","981-443655","981-443655",11025,1,18.0000,10,1.00000001e-01,6,"Suyama","Michael","Representante de Vendas","Sr.","07/02/63 00:00:00","10/17/93 00:00:00","Coventry House
Miner Rd.","London",,"EC2 7JR","Reino Unido","(71) 555-7773","428","Michael formou-se em Economia pela Universidade de Sussex, MA, e em Marketing pela Universidade da Califórnia, em Los Angeles. Também fez cursos de Comércio Multicultural e Administração para Profisssionais de Vendas. Ele é fluente em japonês e sabe ler e escrever em francês, português e espanhol.",5,1,"Exotic Liquids","Charlotte Cooper","Gerente de Encomendas","49 Gilbert St.","London",,"EC1 4SD","Reino Unido","(171) 555-2222",,,11025,"WARTH",6,"04/15/98 00:00:00","05/13/98 00:00:00","04/24/98 00:00:00",3,29.1700,"Wartian Herkku","Torikatu 38","Oulu",,"90110","Finlândia",1,"Chai",1,1,"10 caixas x 20 pacotes",18.0000,39,0,10,0,3,"Federal Shipping","(503) 555-9931"
